SA_temp_1E6
1157	76.675	77.171	77.047	77.047	77.047
1340	76.675	77.171	77.171	77.047	77.047
1550	76.923	77.171	77.047	77.047	77.047
1792	77.047	77.171	77.047	77.047	77.047
2070	77.047	77.047	77.171	77.047	77.047
2390	77.171	77.047	77.171	77.047	77.047
2758	77.295	77.171	77.171	77.047	77.047
3181	77.295	77.171	77.171	77.047	77.047
3668	77.295	77.047	77.171	77.047	77.047
4228	77.295	77.047	77.047	77.047	77.047
4872	77.295	77.047	77.047	77.047	77.047
5612	77.295	77.047	77.047	77.047	77.047
6463	77.171	77.047	77.171	77.047	77.047
7442	77.171	77.047	77.047	77.047	77.047
8568	77.171	77.047	77.047	77.047	77.047
9863	77.047	77.047	77.047	77.047	77.047
11352	77.047	77.047	77.047	77.047	77.047
13064	77.171	77.047	77.171	77.047	77.047
15033	77.171	77.047	77.047	77.047	77.047
17297	77.047	77.047	77.047	77.171	77.047
19901	77.171	77.171	77.047	77.047	77.047
SA_temp_1E10
1	54.094	83.251	83.623	83.499	83.623
11	54.094	83.251	83.623	83.499	83.623
22	45.906	83.251	83.623	83.499	83.623
35	45.906	83.251	83.623	83.499	83.623
50	45.906	83.251	83.623	83.499	83.623
67	45.906	83.251	83.623	83.499	83.623
87	45.906	83.251	83.623	83.499	83.623
110	54.094	83.251	83.623	83.499	83.623
136	54.094	83.251	83.623	83.499	83.623
166	54.094	83.251	83.623	83.499	83.623
200	54.094	83.251	83.623	83.499	83.623
239	54.218	83.251	83.623	83.499	83.623
284	54.218	83.251	83.623	83.499	83.623
336	54.218	83.251	83.623	83.499	83.623
396	54.094	83.251	83.623	83.499	83.623
465	54.094	83.251	83.623	83.499	83.623
544	54.094	83.251	83.623	83.499	83.499
635	54.094	83.251	83.623	83.499	83.499
740	54.094	83.251	83.623	83.499	83.623
860	54.094	83.251	83.623	83.499	83.499
998	78.784	83.251	83.623	83.499	83.499
1157	80.397	83.251	83.623	83.499	83.623
1340	80.769	83.251	83.623	83.499	83.623
1550	80.769	83.251	83.623	83.499	83.623
1792	81.638	83.251	83.623	83.499	83.623
2070	81.390	83.251	83.623	83.499	83.623
2390	81.762	83.251	83.623	83.499	83.623
2758	81.514	83.251	83.623	83.499	83.747
3181	81.514	83.251	83.499	83.499	83.871
3668	81.638	83.251	83.623	83.499	83.623
4228	81.886	83.251	83.623	83.499	83.871
4872	81.762	83.251	83.623	83.499	83.871
5612	81.762	83.251	83.623	83.499	83.747
6463	82.134	83.251	83.499	83.499	83.747
7442	82.134	83.251	83.499	83.499	83.747
8568	82.382	83.375	83.499	83.499	83.747
9863	82.258	83.499	83.499	83.499	83.747
11352	82.382	83.127	83.499	83.499	83.747
13064	82.258	83.251	83.499	83.499	83.747
15033	83.251	83.251	83.499	83.499	83.747
17297	83.375	83.623	83.499	83.623	83.871
19901	83.251	83.623	83.499	83.623	83.871
SA_temp_1E12
1	54.094	78.536	79.156	79.777	79.653
11	54.094	78.536	79.156	79.777	79.653
22	54.094	78.536	79.156	79.777	79.653
35	54.094	78.536	79.156	79.777	79.777
50	54.094	78.536	79.156	79.777	79.777
67	54.218	78.536	79.156	79.777	79.777
87	54.094	78.536	79.156	79.777	79.777
110	54.218	78.536	79.156	79.777	79.777
136	68.362	78.536	79.156	79.777	79.777
166	69.231	78.536	79.280	79.777	79.777
200	73.449	78.536	79.280	79.777	79.777
239	74.814	78.536	79.156	79.777	79.777
284	76.055	78.536	79.156	79.777	79.777
336	76.179	78.536	79.032	79.653	79.777
396	76.799	78.536	79.156	79.653	79.777
465	77.047	78.536	79.156	79.777	79.777
544	77.047	78.536	79.156	79.777	79.653
635	77.171	78.536	79.156	79.653	79.777
740	77.171	78.536	79.156	79.653	79.653
860	77.295	78.536	79.280	79.653	79.653
998	77.543	78.536	79.280	79.777	79.653
1157	77.667	78.536	79.280	79.777	79.653
1340	77.419	78.536	79.280	79.777	79.653
1550	77.667	78.536	79.280	79.777	79.653
1792	78.040	78.536	79.653	79.777	79.653
2070	78.040	78.536	79.653	79.777	79.653
2390	78.040	78.536	79.653	79.653	79.653
2758	78.288	78.536	79.653	79.653	79.653
3181	78.412	78.536	79.653	79.777	79.653
3668	78.412	78.536	79.653	79.777	79.653
4228	78.412	78.536	79.653	79.653	79.653
4872	78.412	78.536	79.653	79.777	79.653
5612	78.412	79.032	79.653	79.777	79.653
6463	78.412	79.032	79.653	79.777	79.653
7442	78.412	79.032	79.777	79.777	79.653
8568	78.412	79.032	79.777	79.653	79.653
9863	78.412	79.032	79.777	79.653	79.653
11352	78.412	79.156	79.777	79.653	79.653
13064	78.412	79.156	79.777	79.653	79.653
15033	78.536	79.156	79.777	79.777	79.653
17297	78.536	79.156	79.777	79.653	79.653
19901	78.536	79.156	79.777	79.653	79.653
SA_rate_70
1	45.906	83.002	83.995	84.491	84.367
11	45.782	83.002	84.119	84.491	84.367
22	45.906	83.002	84.119	84.491	84.367
35	45.906	83.002	84.119	84.491	84.367
50	54.218	83.002	84.119	84.491	84.367
67	54.218	83.002	83.995	84.491	84.367
87	54.218	83.002	83.995	84.491	84.367
110	54.218	83.127	83.995	84.491	84.367
136	54.218	83.251	83.995	84.491	84.367
166	54.218	83.251	83.995	84.491	84.367
200	72.208	83.002	83.995	84.491	84.367
239	78.288	83.002	84.119	84.491	84.367
284	78.412	83.127	84.119	84.491	84.367
336	78.660	83.002	84.119	84.491	84.367
396	80.521	83.002	83.995	84.491	84.367
465	81.266	83.251	83.995	84.491	84.367
544	80.769	83.127	83.995	84.491	84.367
635	81.017	83.002	83.995	84.491	84.367
740	81.017	83.002	83.995	84.491	84.367
860	81.017	83.002	84.119	84.491	84.367
998	81.141	83.002	84.119	84.491	84.367
1157	81.141	83.002	83.995	84.491	84.367
1340	81.017	83.002	84.119	84.491	84.367
1550	81.266	83.002	84.119	84.491	84.367
1792	80.893	83.002	84.243	84.491	84.367
2070	80.645	83.251	84.119	84.491	84.367
2390	80.521	83.251	84.119	84.491	84.367
2758	80.769	83.127	84.119	84.491	84.367
3181	80.769	83.127	83.995	84.491	84.367
3668	80.521	83.375	84.119	84.491	84.367
4228	81.017	83.375	83.995	84.491	84.367
4872	80.893	83.375	83.995	84.367	84.491
5612	81.017	83.251	84.119	84.491	84.491
6463	81.886	83.375	84.243	84.367	84.491
7442	81.886	83.623	84.243	84.367	84.367
8568	82.258	83.499	84.243	84.491	84.367
9863	82.754	83.747	84.367	84.491	84.491
11352	83.002	83.623	84.367	84.491	84.367
13064	83.002	83.747	84.367	84.491	84.367
15033	82.878	83.747	84.367	84.367	84.243
17297	83.127	84.119	84.491	84.367	84.491
19901	83.002	83.995	84.491	84.367	84.367
SA_rate_80
1	45.906	84.615	84.739	84.739	84.739
11	45.906	84.615	84.739	84.739	84.739
22	54.094	84.615	84.739	84.739	84.739
35	45.906	84.615	84.739	84.739	84.739
50	54.094	84.615	84.739	84.739	84.739
67	54.094	84.615	84.739	84.739	84.739
87	60.050	84.615	84.739	84.739	84.739
110	76.551	84.615	84.739	84.739	84.739
136	76.923	84.615	84.864	84.739	84.739
166	77.419	84.615	84.864	84.739	84.739
200	77.419	84.739	84.864	84.739	84.739
239	77.295	84.739	84.864	84.739	84.739
284	77.667	84.739	84.864	84.739	84.739
336	77.667	84.739	84.864	84.739	84.739
396	77.543	84.739	84.864	84.864	84.739
465	77.916	84.739	84.864	84.864	84.739
544	78.040	84.739	84.864	84.739	84.739
635	78.288	84.739	84.864	84.739	84.739
740	78.784	84.739	84.864	84.739	84.739
860	78.908	84.739	84.739	84.864	84.739
998	78.412	84.739	84.864	84.739	84.739
1157	78.784	84.739	84.864	84.739	84.739
1340	80.149	84.739	84.739	84.739	84.739
1550	80.893	84.739	84.739	84.739	84.739
1792	81.514	84.739	84.739	84.739	84.739
2070	81.141	84.739	84.739	84.739	84.739
2390	81.266	84.739	84.864	84.864	84.739
2758	81.514	84.739	84.739	84.864	84.739
3181	81.141	84.615	84.739	84.864	84.739
3668	82.134	84.864	84.739	84.864	84.739
4228	82.630	84.615	84.739	84.739	84.739
4872	82.506	84.615	84.739	84.739	84.739
5612	81.638	84.739	84.739	84.739	84.988
6463	82.878	84.739	84.864	84.739	84.864
7442	83.747	84.739	84.864	84.739	84.864
8568	83.995	84.864	84.864	84.739	84.864
9863	83.871	84.739	84.864	84.739	84.864
11352	84.491	84.739	84.864	84.739	84.864
13064	84.615	84.739	84.864	84.739	84.864
15033	84.864	84.864	84.864	84.739	84.864
17297	84.739	84.739	84.864	84.739	84.864
19901	84.615	84.739	84.739	84.739	84.864
SA_rate_90
1	54.094	83.995	84.864	84.615	84.367
11	54.094	83.995	84.864	84.615	84.367
22	54.094	83.995	84.864	84.615	84.367
35	45.782	83.995	84.864	84.615	84.367
50	54.094	83.995	84.864	84.615	84.367
67	45.906	83.995	84.739	84.615	84.367
87	45.906	83.995	84.739	84.615	84.367
110	54.094	83.995	84.739	84.615	84.367
136	60.050	83.995	84.739	84.615	84.367
166	62.283	83.995	84.739	84.615	84.491
200	65.509	83.995	84.739	84.615	84.491
239	74.194	84.119	84.739	84.615	84.367
284	70.844	83.995	84.739	84.615	84.367
336	76.675	83.995	84.739	84.615	84.367
396	77.047	83.995	84.739	84.615	84.367
465	77.047	83.995	84.864	84.615	84.367
544	77.171	83.995	84.864	84.615	84.367
635	77.295	83.995	84.864	84.615	84.367
740	77.419	83.995	84.739	84.615	84.491
860	77.543	84.119	84.739	84.615	84.367
998	77.667	84.243	84.864	84.615	84.367
1157	77.792	83.995	84.864	84.615	84.367
1340	77.792	83.995	84.864	84.739	84.367
1550	77.792	83.995	84.864	84.615	84.243
1792	77.916	83.995	84.864	84.739	84.243
2070	77.916	83.995	84.739	84.739	84.367
2390	78.040	84.367	84.739	84.739	84.491
2758	78.660	83.995	84.739	84.615	84.491
3181	78.412	84.119	84.739	84.615	84.615
3668	79.529	84.119	84.739	84.615	84.615
4228	79.777	84.367	84.739	84.615	84.615
4872	80.149	84.119	84.739	84.739	84.739
5612	81.141	84.243	84.739	84.739	84.739
6463	81.886	84.243	84.739	84.491	84.739
7442	82.506	84.119	84.739	84.491	84.615
8568	82.506	84.367	84.491	84.491	84.739
9863	82.506	84.491	84.739	84.491	84.739
11352	82.878	84.491	84.491	84.367	84.739
13064	82.878	84.491	84.615	84.367	84.739
15033	83.499	84.615	84.491	84.243	84.491
17297	83.871	84.739	84.615	84.243	84.615
19901	83.995	84.864	84.615	84.367	84.615
SA_rate_95
1	45.533	84.119	84.367	84.491	84.367
11	54.094	84.119	84.367	84.491	84.367
22	54.094	84.119	84.367	84.491	84.367
35	54.094	84.119	84.367	84.491	84.367
50	54.094	84.119	84.367	84.491	84.367
67	54.094	84.119	84.367	84.491	84.367
87	54.094	84.119	84.367	84.491	84.367
110	45.906	83.995	84.367	84.491	84.367
136	45.906	84.243	84.367	84.491	84.367
166	54.094	84.243	84.367	84.491	84.367
200	54.094	84.119	84.367	84.491	84.367
239	54.094	84.119	84.367	84.491	84.367
284	54.094	84.119	84.367	84.491	84.367
336	76.551	84.119	84.367	84.491	84.615
396	77.171	84.119	84.367	84.491	84.615
465	77.667	84.243	84.367	84.491	84.367
544	78.412	84.119	84.367	84.491	84.367
635	78.660	83.995	84.367	84.491	84.367
740	79.032	83.995	84.367	84.491	84.367
860	79.280	84.119	84.367	84.491	84.367
998	79.653	83.995	84.367	84.491	84.367
1157	81.266	84.119	84.367	84.491	84.367
1340	80.645	83.995	84.367	84.491	84.615
1550	80.893	84.119	84.367	84.491	84.367
1792	81.017	84.243	84.367	84.491	84.367
2070	81.390	83.995	84.367	84.367	84.367
2390	82.134	84.119	84.367	84.367	84.367
2758	82.506	84.119	84.367	84.367	84.367
3181	82.630	83.995	84.367	84.367	84.367
3668	82.506	84.119	84.367	84.367	84.367
4228	82.878	84.119	84.367	84.367	84.367
4872	82.506	84.119	84.367	84.367	84.367
5612	82.630	83.995	84.367	84.367	84.491
6463	82.878	84.119	84.367	84.367	84.491
7442	82.878	84.119	84.491	84.243	84.491
8568	82.878	84.243	84.491	84.367	84.491
9863	83.375	84.243	84.491	84.367	84.491
11352	83.375	84.367	84.491	84.491	84.491
13064	83.747	84.491	84.491	84.243	84.491
15033	83.871	84.367	84.491	84.367	84.491
17297	83.995	84.367	84.491	84.367	84.491
19901	84.119	84.367	84.491	84.367	84.491
