GA_population_100
336	54.094	79.032	80.149	79.280	79.529
396	54.094	78.908	80.149	79.653	79.653
465	54.094	79.280	79.777	80.025	79.901
544	54.094	79.280	79.653	79.404	79.777
635	54.218	79.404	79.653	79.777	79.653
740	54.094	79.032	79.777	79.653	79.404
860	79.653	79.404	79.901	79.653	79.777
998	79.901	79.901	79.404	79.529	79.529
GA_mate_50
1	66.873	75.931	76.427	78.536	78.536
11	65.881	76.055	76.923	78.164	78.660
22	54.094	76.055	76.427	78.164	78.412
35	54.094	75.931	75.931	77.916	78.288
50	54.094	75.931	76.675	78.164	78.288
67	54.094	75.558	76.923	78.412	78.412
87	54.094	75.558	76.675	78.288	78.288
110	54.218	75.434	76.675	78.164	78.536
136	54.218	75.310	76.551	78.164	78.288
166	54.218	75.310	76.427	78.164	78.660
200	54.218	75.931	76.923	78.040	78.412
239	54.218	75.558	76.675	78.536	79.032
284	54.218	75.931	77.171	78.040	78.536
336	72.581	75.931	76.923	78.536	78.660
396	65.633	76.055	78.040	78.288	78.040
465	66.998	76.179	78.288	78.288	78.536
544	73.697	75.931	77.792	78.536	78.164
635	75.931	75.558	78.040	78.164	77.916
740	75.310	76.799	77.916	78.412	78.536
860	75.558	75.806	77.916	78.536	78.412
998	75.931	76.799	78.164	78.536	78.164
GA_mate_75
1	64.516	54.218	54.094	54.094	54.094
11	54.094	54.218	54.094	54.094	54.094
22	67.990	54.218	54.094	54.094	54.094
35	72.581	54.094	54.094	54.094	54.094
50	73.201	54.218	54.094	54.094	54.094
67	55.087	54.094	54.094	54.094	54.094
87	56.948	54.218	54.094	54.094	54.094
110	71.836	54.218	54.094	54.094	54.094
136	53.598	54.218	54.094	54.094	54.094
166	54.094	54.218	54.094	54.094	54.094
200	54.094	54.218	54.094	54.094	54.094
239	54.094	54.218	54.094	54.094	54.094
284	53.970	54.218	54.094	54.094	54.094
336	54.094	54.218	54.094	54.094	54.094
396	54.094	54.094	54.094	54.094	54.094
465	54.094	54.218	54.094	54.094	54.094
544	54.094	54.094	54.094	54.094	54.094
635	54.218	54.094	54.094	54.094	54.094
740	54.218	54.094	54.218	54.218	54.094
860	54.218	54.094	54.094	54.094	54.094
998	54.218	54.094	54.094	54.094	54.094
GA_mate_100
1	61.290	77.667	79.529	79.901	80.273
11	54.715	77.792	79.529	80.149	80.149
22	54.094	77.792	79.529	79.529	80.397
35	54.094	77.667	79.529	79.901	79.901
50	69.851	77.419	79.404	79.280	79.901
67	54.094	77.792	79.156	79.280	80.273
87	54.094	78.412	79.901	80.025	80.149
110	54.094	77.916	79.901	79.653	80.149
136	54.094	78.288	79.653	79.529	80.397
166	76.179	77.916	79.404	80.149	79.529
200	76.179	77.916	79.653	79.280	80.645
239	76.055	78.784	79.529	79.653	80.273
284	76.427	78.908	79.529	79.280	80.397
336	76.799	78.660	79.901	79.901	80.521
396	76.427	78.536	80.273	80.025	80.645
465	77.047	79.653	79.777	79.777	80.397
544	76.055	78.536	79.777	79.901	80.397
635	77.171	78.660	79.901	80.025	80.149
740	77.171	79.156	79.777	80.025	80.273
860	76.799	80.025	79.777	80.149	80.645
998	77.419	79.529	80.149	80.273	80.273
